,Date,Timespan,Value,Base
1540,2019-08-03T00:00:00.0000000,04:00-05:00,26397.2,739047.9
1541,2019-08-03T00:00:00.0000000,05:00-06:00,26511.5,739047.9
1542,2019-08-03T00:00:00.0000000,06:00-07:00,26979.6,739047.9
1543,2019-08-03T00:00:00.0000000,07:00-08:00,28272.1,739047.9
1544,2019-08-03T00:00:00.0000000,08:00-09:00,29666.5,739047.9
1545,2019-08-03T00:00:00.0000000,09:00-10:00,31215.9,739047.9
1546,2019-08-03T00:00:00.0000000,10:00-11:00,31942.6,739047.9
1547,2019-08-03T00:00:00.0000000,11:00-12:00,32057.8,739047.9
1548,2019-08-03T00:00:00.0000000,12:00-13:00,32125.8,739047.9
1549,2019-08-03T00:00:00.0000000,13:00-14:00,31866.2,739047.9
1550,2019-08-03T00:00:00.0000000,14:00-15:00,31489.1,739047.9
1551,2019-08-03T00:00:00.0000000,15:00-16:00,31358.7,739047.9
1552,2019-08-03T00:00:00.0000000,16:00-17:00,31474.1,739047.9
1553,2019-08-03T00:00:00.0000000,17:00-18:00,32180.2,739047.9
1554,2019-08-03T00:00:00.0000000,18:00-19:00,33296.9,739047.9
1555,2019-08-03T00:00:00.0000000,19:00-20:00,33577.6,739047.9
1556,2019-08-03T00:00:00.0000000,20:00-21:00,34172.5,739047.9
1557,2019-08-03T00:00:00.0000000,21:00-22:00,34255.6,739047.9
1558,2019-08-03T00:00:00.0000000,22:00-23:00,33600.8,739047.9
1559,2019-08-03T00:00:00.0000000,23:00-24:00,32134.3,739047.9
1560,2019-08-04T00:00:00.0000000,00:00-01:00,28600.3,734226.8
1561,2019-08-04T00:00:00.0000000,01:00-02:00,27544.5,734226.8
1562,2019-08-04T00:00:00.0000000,02:00-03:00,27310.7,734226.8
1563,2019-08-04T00:00:00.0000000,03:00-04:00,27257.0,734226.8
1564,2019-08-04T00:00:00.0000000,04:00-05:00,27376.7,734226.8
1565,2019-08-04T00:00:00.0000000,05:00-06:00,29428.8,734226.8
1566,2019-08-04T00:00:00.0000000,06:00-07:00,33308.4,734226.8
1567,2019-08-04T00:00:00.0000000,07:00-08:00,36623.2,734226.8
1568,2019-08-04T00:00:00.0000000,08:00-09:00,38590.4,734226.8
1569,2019-08-04T00:00:00.0000000,09:00-10:00,38971.3,734226.8
1570,2019-08-04T00:00:00.0000000,10:00-11:00,39095.3,734226.8
1571,2019-08-04T00:00:00.0000000,11:00-12:00,39003.3,734226.8
1572,2019-08-04T00:00:00.0000000,12:00-13:00,38857.7,734226.8
1573,2019-08-04T00:00:00.0000000,13:00-14:00,38588.9,734226.8
1574,2019-08-04T00:00:00.0000000,14:00-15:00,37650.3,734226.8
1575,2019-08-04T00:00:00.0000000,15:00-16:00,37207.8,734226.8
1576,2019-08-04T00:00:00.0000000,16:00-17:00,36856.4,734226.8
1577,2019-08-04T00:00:00.0000000,17:00-18:00,37165.9,734226.8
1578,2019-08-04T00:00:00.0000000,18:00-19:00,37813.3,734226.8
1579,2019-08-04T00:00:00.0000000,19:00-20:00,37601.4,734226.8
1580,2019-08-04T00:00:00.0000000,20:00-21:00,37208.3,734226.8
1581,2019-08-04T00:00:00.0000000,21:00-22:00,36967.1,734226.8
1582,2019-08-04T00:00:00.0000000,22:00-23:00,35838.1,734226.8
1583,2019-08-04T00:00:00.0000000,23:00-24:00,32420.4,734226.8
1584,2019-08-05T00:00:00.0000000,00:00-01:00,29601.4,837285.5
1585,2019-08-05T00:00:00.0000000,01:00-02:00,28273.0,837285.5
1586,2019-08-05T00:00:00.0000000,02:00-03:00,27888.0,837285.5
1587,2019-08-05T00:00:00.0000000,03:00-04:00,27847.6,837285.5
1588,2019-08-05T00:00:00.0000000,04:00-05:00,27796.2,837285.5
1589,2019-08-05T00:00:00.0000000,05:00-06:00,29820.7,837285.5
1590,2019-08-05T00:00:00.0000000,06:00-07:00,32183.0,837285.5
1591,2019-08-05T00:00:00.0000000,07:00-08:00,35964.8,837285.5
1592,2019-08-05T00:00:00.0000000,08:00-09:00,37597.8,837285.5
1593,2019-08-05T00:00:00.0000000,09:00-10:00,38189.1,837285.5
1594,2019-08-05T00:00:00.0000000,10:00-11:00,37309.8,837285.5
1595,2019-08-05T00:00:00.0000000,11:00-12:00,37081.2,837285.5
1596,2019-08-05T00:00:00.0000000,12:00-13:00,36692.7,837285.5
1597,2019-08-05T00:00:00.0000000,13:00-14:00,36364.7,837285.5
1598,2019-08-05T00:00:00.0000000,14:00-15:00,36248.4,837285.5
1599,2019-08-05T00:00:00.0000000,15:00-16:00,35838.2,837285.5
1600,2019-08-05T00:00:00.0000000,16:00-17:00,35662.2,837285.5
1601,2019-08-05T00:00:00.0000000,17:00-18:00,36971.6,837285.5
1602,2019-08-05T00:00:00.0000000,18:00-19:00,37292.1,837285.5
1603,2019-08-05T00:00:00.0000000,19:00-20:00,37037.8,837285.5
1604,2019-08-05T00:00:00.0000000,20:00-21:00,36419.1,837285.5
1605,2019-08-05T00:00:00.0000000,21:00-22:00,36315.8,837285.5
1606,2019-08-05T00:00:00.0000000,22:00-23:00,34931.6,837285.5
1607,2019-08-05T00:00:00.0000000,23:00-24:00,32594.6,837285.5
1608,2019-08-06T00:00:00.0000000,00:00-01:00,30202.4,821921.4
1609,2019-08-06T00:00:00.0000000,01:00-02:00,28444.0,821921.4
1610,2019-08-06T00:00:00.0000000,02:00-03:00,28132.8,821921.4
1611,2019-08-06T00:00:00.0000000,03:00-04:00,28209.8,821921.4
1612,2019-08-06T00:00:00.0000000,04:00-05:00,28232.7,821921.4
1613,2019-08-06T00:00:00.0000000,05:00-06:00,30246.8,821921.4
1614,2019-08-06T00:00:00.0000000,06:00-07:00,32814.7,821921.4
1615,2019-08-06T00:00:00.0000000,07:00-08:00,36557.7,821921.4
1616,2019-08-06T00:00:00.0000000,08:00-09:00,38116.4,821921.4
1617,2019-08-06T00:00:00.0000000,09:00-10:00,38753.4,821921.4
1618,2019-08-06T00:00:00.0000000,10:00-11:00,38854.2,821921.4
1619,2019-08-06T00:00:00.0000000,11:00-12:00,38928.0,821921.4
1620,2019-08-06T00:00:00.0000000,12:00-13:00,38157.0,821921.4
1621,2019-08-06T00:00:00.0000000,13:00-14:00,37582.6,821921.4
1622,2019-08-06T00:00:00.0000000,14:00-15:00,37027.8,821921.4
1623,2019-08-06T00:00:00.0000000,15:00-16:00,36694.2,821921.4
1624,2019-08-06T00:00:00.0000000,16:00-17:00,36505.0,821921.4
1625,2019-08-06T00:00:00.0000000,17:00-18:00,36774.9,821921.4
1626,2019-08-06T00:00:00.0000000,18:00-19:00,37295.5,821921.4
1627,2019-08-06T00:00:00.0000000,19:00-20:00,37202.8,821921.4
1628,2019-08-06T00:00:00.0000000,20:00-21:00,36762.0,821921.4
1629,2019-08-06T00:00:00.0000000,21:00-22:00,36302.6,821921.4
1630,2019-08-06T00:00:00.0000000,22:00-23:00,34400.6,821921.4
1631,2019-08-06T00:00:00.0000000,23:00-24:00,32532.0,821921.4
1632,2019-08-07T00:00:00.0000000,00:00-01:00,30135.3,834729.9
1633,2019-08-07T00:00:00.0000000,01:00-02:00,28850.7,834729.9
1634,2019-08-07T00:00:00.0000000,02:00-03:00,28517.9,834729.9
1635,2019-08-07T00:00:00.0000000,03:00-04:00,28426.6,834729.9
1636,2019-08-07T00:00:00.0000000,04:00-05:00,28849.1,834729.9
1637,2019-08-07T00:00:00.0000000,05:00-06:00,30431.9,834729.9
1638,2019-08-07T00:00:00.0000000,06:00-07:00,33355.7,834729.9
1639,2019-08-07T00:00:00.0000000,07:00-08:00,35973.5,834729.9
1640,2019-08-07T00:00:00.0000000,08:00-09:00,37772.6,834729.9
1641,2019-08-07T00:00:00.0000000,09:00-10:00,37939.9,834729.9
1642,2019-08-07T00:00:00.0000000,10:00-11:00,38210.5,834729.9
1643,2019-08-07T00:00:00.0000000,11:00-12:00,38141.2,834729.9
1644,2019-08-07T00:00:00.0000000,12:00-13:00,37923.8,834729.9
1645,2019-08-07T00:00:00.0000000,13:00-14:00,37563.4,834729.9
1646,2019-08-07T00:00:00.0000000,14:00-15:00,37188.8,834729.9
1647,2019-08-07T00:00:00.0000000,15:00-16:00,36592.0,834729.9
1648,2019-08-07T00:00:00.0000000,16:00-17:00,36232.4,834729.9
1649,2019-08-07T00:00:00.0000000,17:00-18:00,36240.0,834729.9
1650,2019-08-07T00:00:00.0000000,18:00-19:00,36134.9,834729.9
1651,2019-08-07T00:00:00.0000000,19:00-20:00,37979.0,834729.9
1652,2019-08-07T00:00:00.0000000,20:00-21:00,38168.5,834729.9
1653,2019-08-07T00:00:00.0000000,21:00-22:00,38025.7,834729.9
1654,2019-08-07T00:00:00.0000000,22:00-23:00,36677.8,834729.9
1655,2019-08-07T00:00:00.0000000,23:00-24:00,33390.3,834729.9
1656,2019-08-08T00:00:00.0000000,00:00-01:00,29814.9,838721.5
1657,2019-08-08T00:00:00.0000000,01:00-02:00,28706.2,838721.5
1658,2019-08-08T00:00:00.0000000,02:00-03:00,28410.6,838721.5
1659,2019-08-08T00:00:00.0000000,03:00-04:00,28313.4,838721.5
1660,2019-08-08T00:00:00.0000000,04:00-05:00,28385.8,838721.5
1661,2019-08-08T00:00:00.0000000,05:00-06:00,30294.7,838721.5
1662,2019-08-08T00:00:00.0000000,06:00-07:00,34007.9,838721.5
1663,2019-08-08T00:00:00.0000000,07:00-08:00,36849.9,838721.5
1664,2019-08-08T00:00:00.0000000,08:00-09:00,38247.8,838721.5
1665,2019-08-08T00:00:00.0000000,09:00-10:00,38516.0,838721.5
1666,2019-08-08T00:00:00.0000000,10:00-11:00,38309.6,838721.5
1667,2019-08-08T00:00:00.0000000,11:00-12:00,38041.9,838721.5
1668,2019-08-08T00:00:00.0000000,12:00-13:00,37343.3,838721.5
1669,2019-08-08T00:00:00.0000000,13:00-14:00,36884.5,838721.5
1670,2019-08-08T00:00:00.0000000,14:00-15:00,36554.5,838721.5
1671,2019-08-08T00:00:00.0000000,15:00-16:00,35563.7,838721.5
1672,2019-08-08T00:00:00.0000000,16:00-17:00,35391.3,838721.5
1673,2019-08-08T00:00:00.0000000,17:00-18:00,36505.8,838721.5
1674,2019-08-08T00:00:00.0000000,18:00-19:00,36632.9,838721.5
1675,2019-08-08T00:00:00.0000000,19:00-20:00,36472.3,838721.5
1676,2019-08-08T00:00:00.0000000,20:00-21:00,35415.9,838721.5
1677,2019-08-08T00:00:00.0000000,21:00-22:00,33843.9,838721.5
1678,2019-08-08T00:00:00.0000000,22:00-23:00,32333.3,838721.5
1679,2019-08-08T00:00:00.0000000,23:00-24:00,30954.0,838721.5
1680,2019-08-09T00:00:00.0000000,00:00-01:00,28550.1,821794.1
1681,2019-08-09T00:00:00.0000000,01:00-02:00,28264.0,821794.1
1682,2019-08-09T00:00:00.0000000,02:00-03:00,27660.7,821794.1
1683,2019-08-09T00:00:00.0000000,03:00-04:00,27204.5,821794.1
1684,2019-08-09T00:00:00.0000000,04:00-05:00,26980.7,821794.1
1685,2019-08-09T00:00:00.0000000,05:00-06:00,26975.8,821794.1
1686,2019-08-09T00:00:00.0000000,06:00-07:00,27773.0,821794.1
1687,2019-08-09T00:00:00.0000000,07:00-08:00,28738.1,821794.1
1688,2019-08-09T00:00:00.0000000,08:00-09:00,30495.2,821794.1
1689,2019-08-09T00:00:00.0000000,09:00-10:00,31753.8,821794.1
1690,2019-08-09T00:00:00.0000000,10:00-11:00,32216.5,821794.1
1691,2019-08-09T00:00:00.0000000,11:00-12:00,32140.0,821794.1
1692,2019-08-09T00:00:00.0000000,12:00-13:00,31713.8,821794.1
1693,2019-08-09T00:00:00.0000000,13:00-14:00,31402.5,821794.1
1694,2019-08-09T00:00:00.0000000,14:00-15:00,31272.3,821794.1
1695,2019-08-09T00:00:00.0000000,15:00-16:00,31172.4,821794.1
1696,2019-08-09T00:00:00.0000000,16:00-17:00,31330.2,821794.1
1697,2019-08-09T00:00:00.0000000,17:00-18:00,31490.3,821794.1
1698,2019-08-09T00:00:00.0000000,18:00-19:00,31550.9,821794.1
1699,2019-08-09T00:00:00.0000000,19:00-20:00,31213.4,821794.1
1700,2019-08-09T00:00:00.0000000,20:00-21:00,30913.0,821794.1
1701,2019-08-09T00:00:00.0000000,21:00-22:00,30758.3,821794.1
1702,2019-08-09T00:00:00.0000000,22:00-23:00,29987.3,821794.1
1703,2019-08-09T00:00:00.0000000,23:00-24:00,29066.4,821794.1
1704,2019-08-10T00:00:00.0000000,00:00-01:00,27877.4,720623.2
1705,2019-08-10T00:00:00.0000000,01:00-02:00,27091.5,720623.2
1706,2019-08-10T00:00:00.0000000,02:00-03:00,26703.2,720623.2
1707,2019-08-10T00:00:00.0000000,03:00-04:00,26397.9,720623.2
1708,2019-08-10T00:00:00.0000000,04:00-05:00,26070.6,720623.2
1709,2019-08-10T00:00:00.0000000,05:00-06:00,26230.7,720623.2
1710,2019-08-10T00:00:00.0000000,06:00-07:00,26479.7,720623.2
1711,2019-08-10T00:00:00.0000000,07:00-08:00,27099.1,720623.2
1712,2019-08-10T00:00:00.0000000,08:00-09:00,28752.2,720623.2
1713,2019-08-10T00:00:00.0000000,09:00-10:00,29976.3,720623.2
1714,2019-08-10T00:00:00.0000000,10:00-11:00,30396.8,720623.2
1715,2019-08-10T00:00:00.0000000,11:00-12:00,30646.0,720623.2
1716,2019-08-10T00:00:00.0000000,12:00-13:00,30453.2,720623.2
1717,2019-08-10T00:00:00.0000000,13:00-14:00,30259.5,720623.2
1718,2019-08-10T00:00:00.0000000,14:00-15:00,30112.0,720623.2
1719,2019-08-10T00:00:00.0000000,15:00-16:00,30426.8,720623.2
1720,2019-08-10T00:00:00.0000000,16:00-17:00,30555.4,720623.2
1721,2019-08-10T00:00:00.0000000,17:00-18:00,30838.5,720623.2
1722,2019-08-10T00:00:00.0000000,18:00-19:00,31869.5,720623.2
1723,2019-08-10T00:00:00.0000000,19:00-20:00,33810.1,720623.2
1724,2019-08-10T00:00:00.0000000,20:00-21:00,34229.0,720623.2
1725,2019-08-10T00:00:00.0000000,21:00-22:00,34315.7,720623.2
1726,2019-08-10T00:00:00.0000000,22:00-23:00,33915.6,720623.2
1727,2019-08-10T00:00:00.0000000,23:00-24:00,31300.9,720623.2
1728,2019-08-11T00:00:00.0000000,00:00-01:00,27994.0,715807.6
1729,2019-08-11T00:00:00.0000000,01:00-02:00,26683.9,715807.6
1730,2019-08-11T00:00:00.0000000,02:00-03:00,26284.3,715807.6
1731,2019-08-11T00:00:00.0000000,03:00-04:00,26201.0,715807.6
1732,2019-08-11T00:00:00.0000000,04:00-05:00,26371.7,715807.6
1733,2019-08-11T00:00:00.0000000,05:00-06:00,28245.1,715807.6
1734,2019-08-11T00:00:00.0000000,06:00-07:00,32907.6,715807.6
1735,2019-08-11T00:00:00.0000000,07:00-08:00,36122.8,715807.6
1736,2019-08-11T00:00:00.0000000,08:00-09:00,36885.2,715807.6
1737,2019-08-11T00:00:00.0000000,09:00-10:00,36261.2,715807.6
1738,2019-08-11T00:00:00.0000000,10:00-11:00,36526.9,715807.6
1739,2019-08-11T00:00:00.0000000,11:00-12:00,36426.1,715807.6
1740,2019-08-11T00:00:00.0000000,12:00-13:00,36090.8,715807.6
1741,2019-08-11T00:00:00.0000000,13:00-14:00,36053.3,715807.6
1742,2019-08-11T00:00:00.0000000,14:00-15:00,35876.4,715807.6
1743,2019-08-11T00:00:00.0000000,15:00-16:00,35596.3,715807.6
1744,2019-08-11T00:00:00.0000000,16:00-17:00,36296.7,715807.6
1745,2019-08-11T00:00:00.0000000,17:00-18:00,37541.9,715807.6
1746,2019-08-11T00:00:00.0000000,18:00-19:00,37296.9,715807.6
1747,2019-08-11T00:00:00.0000000,19:00-20:00,36872.5,715807.6
1748,2019-08-11T00:00:00.0000000,20:00-21:00,36489.0,715807.6
1749,2019-08-11T00:00:00.0000000,21:00-22:00,36354.7,715807.6
1750,2019-08-11T00:00:00.0000000,22:00-23:00,34991.2,715807.6
1751,2019-08-11T00:00:00.0000000,23:00-24:00,32195.3,715807.6
1752,2019-08-12T00:00:00.0000000,00:00-01:00,29162.7,808564.8
1753,2019-08-12T00:00:00.0000000,01:00-02:00,28268.9,808564.8
1754,2019-08-12T00:00:00.0000000,02:00-03:00,27803.7,808564.8
1755,2019-08-12T00:00:00.0000000,03:00-04:00,27807.0,808564.8
1756,2019-08-12T00:00:00.0000000,04:00-05:00,28034.0,808564.8
1757,2019-08-12T00:00:00.0000000,05:00-06:00,30033.7,808564.8
1758,2019-08-12T00:00:00.0000000,06:00-07:00,33818.0,808564.8
1759,2019-08-12T00:00:00.0000000,07:00-08:00,36287.8,808564.8
1760,2019-08-12T00:00:00.0000000,08:00-09:00,37845.6,808564.8
1761,2019-08-12T00:00:00.0000000,09:00-10:00,38065.1,808564.8
1762,2019-08-12T00:00:00.0000000,10:00-11:00,37899.0,808564.8
1763,2019-08-12T00:00:00.0000000,11:00-12:00,36955.7,808564.8
1764,2019-08-12T00:00:00.0000000,12:00-13:00,36874.4,808564.8
1765,2019-08-12T00:00:00.0000000,13:00-14:00,36662.9,808564.8
1766,2019-08-12T00:00:00.0000000,14:00-15:00,36261.3,808564.8
1767,2019-08-12T00:00:00.0000000,15:00-16:00,36061.2,808564.8
1768,2019-08-12T00:00:00.0000000,16:00-17:00,35825.5,808564.8
1769,2019-08-12T00:00:00.0000000,17:00-18:00,36015.1,808564.8
1770,2019-08-12T00:00:00.0000000,18:00-19:00,36286.8,808564.8
1771,2019-08-12T00:00:00.0000000,19:00-20:00,37379.3,808564.8
1772,2019-08-12T00:00:00.0000000,20:00-21:00,37078.7,808564.8
1773,2019-08-12T00:00:00.0000000,21:00-22:00,36689.7,808564.8
1774,2019-08-12T00:00:00.0000000,22:00-23:00,35244.7,808564.8
1775,2019-08-12T00:00:00.0000000,23:00-24:00,32224.9,808564.8
1776,2019-08-13T00:00:00.0000000,00:00-01:00,29033.0,824585.7
1777,2019-08-13T00:00:00.0000000,01:00-02:00,27792.6,824585.7
1778,2019-08-13T00:00:00.0000000,02:00-03:00,27382.1,824585.7
1779,2019-08-13T00:00:00.0000000,03:00-04:00,27382.0,824585.7
1780,2019-08-13T00:00:00.0000000,04:00-05:00,27724.0,824585.7
1781,2019-08-13T00:00:00.0000000,05:00-06:00,29235.1,824585.7
1782,2019-08-13T00:00:00.0000000,06:00-07:00,33338.3,824585.7
1783,2019-08-13T00:00:00.0000000,07:00-08:00,36985.7,824585.7
1784,2019-08-13T00:00:00.0000000,08:00-09:00,38272.3,824585.7
1785,2019-08-13T00:00:00.0000000,09:00-10:00,38098.6,824585.7
1786,2019-08-13T00:00:00.0000000,10:00-11:00,37358.0,824585.7
1787,2019-08-13T00:00:00.0000000,11:00-12:00,37174.9,824585.7
1788,2019-08-13T00:00:00.0000000,12:00-13:00,36916.9,824585.7
1789,2019-08-13T00:00:00.0000000,13:00-14:00,36569.9,824585.7
1790,2019-08-13T00:00:00.0000000,14:00-15:00,36512.2,824585.7
1791,2019-08-13T00:00:00.0000000,15:00-16:00,36214.7,824585.7
1792,2019-08-13T00:00:00.0000000,16:00-17:00,35770.1,824585.7
1793,2019-08-13T00:00:00.0000000,17:00-18:00,37146.3,824585.7
1794,2019-08-13T00:00:00.0000000,18:00-19:00,37456.7,824585.7
1795,2019-08-13T00:00:00.0000000,19:00-20:00,37469.8,824585.7
1796,2019-08-13T00:00:00.0000000,20:00-21:00,37370.9,824585.7
1797,2019-08-13T00:00:00.0000000,21:00-22:00,36895.9,824585.7
1798,2019-08-13T00:00:00.0000000,22:00-23:00,35673.4,824585.7
1799,2019-08-13T00:00:00.0000000,23:00-24:00,32441.9,824585.7
1800,2019-08-14T00:00:00.0000000,00:00-01:00,29848.9,826215.3
1801,2019-08-14T00:00:00.0000000,01:00-02:00,28444.0,826215.3
1802,2019-08-14T00:00:00.0000000,02:00-03:00,28029.8,826215.3
1803,2019-08-14T00:00:00.0000000,03:00-04:00,27869.2,826215.3
1804,2019-08-14T00:00:00.0000000,04:00-05:00,27962.4,826215.3
1805,2019-08-14T00:00:00.0000000,05:00-06:00,29411.4,826215.3
1806,2019-08-14T00:00:00.0000000,06:00-07:00,32853.8,826215.3
1807,2019-08-14T00:00:00.0000000,07:00-08:00,35765.4,826215.3
1808,2019-08-14T00:00:00.0000000,08:00-09:00,37114.0,826215.3
1809,2019-08-14T00:00:00.0000000,09:00-10:00,37817.8,826215.3
1810,2019-08-14T00:00:00.0000000,10:00-11:00,37916.0,826215.3
1811,2019-08-14T00:00:00.0000000,11:00-12:00,37744.5,826215.3
1812,2019-08-14T00:00:00.0000000,12:00-13:00,36762.6,826215.3
1813,2019-08-14T00:00:00.0000000,13:00-14:00,36379.3,826215.3
1814,2019-08-14T00:00:00.0000000,14:00-15:00,36177.3,826215.3
1815,2019-08-14T00:00:00.0000000,15:00-16:00,35994.3,826215.3
1816,2019-08-14T00:00:00.0000000,16:00-17:00,35807.8,826215.3
1817,2019-08-14T00:00:00.0000000,17:00-18:00,36021.5,826215.3
1818,2019-08-14T00:00:00.0000000,18:00-19:00,35995.2,826215.3
1819,2019-08-14T00:00:00.0000000,19:00-20:00,37399.1,826215.3
1820,2019-08-14T00:00:00.0000000,20:00-21:00,37267.5,826215.3
1821,2019-08-14T00:00:00.0000000,21:00-22:00,35907.4,826215.3
1822,2019-08-14T00:00:00.0000000,22:00-23:00,34344.8,826215.3
1823,2019-08-14T00:00:00.0000000,23:00-24:00,31439.3,826215.3
1824,2019-08-15T00:00:00.0000000,00:00-01:00,29026.4,820273.3
1825,2019-08-15T00:00:00.0000000,01:00-02:00,28121.6,820273.3
1826,2019-08-15T00:00:00.0000000,02:00-03:00,27804.9,820273.3
1827,2019-08-15T00:00:00.0000000,03:00-04:00,27791.2,820273.3
1828,2019-08-15T00:00:00.0000000,04:00-05:00,28157.3,820273.3
1829,2019-08-15T00:00:00.0000000,05:00-06:00,29668.3,820273.3
1830,2019-08-15T00:00:00.0000000,06:00-07:00,33519.4,820273.3
1831,2019-08-15T00:00:00.0000000,07:00-08:00,37210.3,820273.3
1832,2019-08-15T00:00:00.0000000,08:00-09:00,38570.9,820273.3
1833,2019-08-15T00:00:00.0000000,09:00-10:00,38796.6,820273.3
1834,2019-08-15T00:00:00.0000000,10:00-11:00,38340.2,820273.3
1835,2019-08-15T00:00:00.0000000,11:00-12:00,37698.4,820273.3
1836,2019-08-15T00:00:00.0000000,12:00-13:00,37123.0,820273.3
1837,2019-08-15T00:00:00.0000000,13:00-14:00,36454.4,820273.3
1838,2019-08-15T00:00:00.0000000,14:00-15:00,35723.1,820273.3
1839,2019-08-15T00:00:00.0000000,15:00-16:00,34926.1,820273.3
1840,2019-08-15T00:00:00.0000000,16:00-17:00,34715.1,820273.3
1841,2019-08-15T00:00:00.0000000,17:00-18:00,36195.8,820273.3
1842,2019-08-15T00:00:00.0000000,18:00-19:00,37181.1,820273.3
1843,2019-08-15T00:00:00.0000000,19:00-20:00,36571.9,820273.3
1844,2019-08-15T00:00:00.0000000,20:00-21:00,36112.7,820273.3
1845,2019-08-15T00:00:00.0000000,21:00-22:00,35953.3,820273.3
1846,2019-08-15T00:00:00.0000000,22:00-23:00,33380.6,820273.3
1847,2019-08-15T00:00:00.0000000,23:00-24:00,30514.3,820273.3
1848,2019-08-16T00:00:00.0000000,00:00-01:00,28681.4,819556.9
1849,2019-08-16T00:00:00.0000000,01:00-02:00,27670.8,819556.9
1850,2019-08-16T00:00:00.0000000,02:00-03:00,27147.3,819556.9
1851,2019-08-16T00:00:00.0000000,03:00-04:00,27075.6,819556.9
1852,2019-08-16T00:00:00.0000000,04:00-05:00,26976.4,819556.9
1853,2019-08-16T00:00:00.0000000,05:00-06:00,27140.4,819556.9
1854,2019-08-16T00:00:00.0000000,06:00-07:00,27801.1,819556.9
1855,2019-08-16T00:00:00.0000000,07:00-08:00,29181.9,819556.9
1856,2019-08-16T00:00:00.0000000,08:00-09:00,30616.2,819556.9
1857,2019-08-16T00:00:00.0000000,09:00-10:00,31624.3,819556.9
1858,2019-08-16T00:00:00.0000000,10:00-11:00,32204.9,819556.9
1859,2019-08-16T00:00:00.0000000,11:00-12:00,32333.7,819556.9
1860,2019-08-16T00:00:00.0000000,12:00-13:00,31774.6,819556.9
1861,2019-08-16T00:00:00.0000000,13:00-14:00,31528.1,819556.9
1862,2019-08-16T00:00:00.0000000,14:00-15:00,31301.5,819556.9
1863,2019-08-16T00:00:00.0000000,15:00-16:00,31304.9,819556.9
1864,2019-08-16T00:00:00.0000000,16:00-17:00,31443.5,819556.9
1865,2019-08-16T00:00:00.0000000,17:00-18:00,31832.0,819556.9
1866,2019-08-16T00:00:00.0000000,18:00-19:00,32383.0,819556.9
1867,2019-08-16T00:00:00.0000000,19:00-20:00,33869.2,819556.9
1868,2019-08-16T00:00:00.0000000,20:00-21:00,34434.5,819556.9
1869,2019-08-16T00:00:00.0000000,21:00-22:00,34363.4,819556.9
1870,2019-08-16T00:00:00.0000000,22:00-23:00,33124.1,819556.9
1871,2019-08-16T00:00:00.0000000,23:00-24:00,30390.4,819556.9
1872,2019-08-17T00:00:00.0000000,00:00-01:00,27525.8,736203.2
1873,2019-08-17T00:00:00.0000000,01:00-02:00,27599.7,736203.2
1874,2019-08-17T00:00:00.0000000,02:00-03:00,27335.1,736203.2
1875,2019-08-17T00:00:00.0000000,03:00-04:00,27241.0,736203.2
1876,2019-08-17T00:00:00.0000000,04:00-05:00,27081.4,736203.2
1877,2019-08-17T00:00:00.0000000,05:00-06:00,26941.1,736203.2
1878,2019-08-17T00:00:00.0000000,06:00-07:00,27709.5,736203.2
1879,2019-08-17T00:00:00.0000000,07:00-08:00,29076.8,736203.2
1880,2019-08-17T00:00:00.0000000,08:00-09:00,29937.9,736203.2
1881,2019-08-17T00:00:00.0000000,09:00-10:00,31337.4,736203.2
1882,2019-08-17T00:00:00.0000000,10:00-11:00,32274.6,736203.2
1883,2019-08-17T00:00:00.0000000,11:00-12:00,32442.9,736203.2
1884,2019-08-17T00:00:00.0000000,12:00-13:00,32389.9,736203.2
1885,2019-08-17T00:00:00.0000000,13:00-14:00,32198.1,736203.2
1886,2019-08-17T00:00:00.0000000,14:00-15:00,32158.2,736203.2
1887,2019-08-17T00:00:00.0000000,15:00-16:00,32202.6,736203.2
1888,2019-08-17T00:00:00.0000000,16:00-17:00,32602.8,736203.2
1889,2019-08-17T00:00:00.0000000,17:00-18:00,33265.0,736203.2
1890,2019-08-17T00:00:00.0000000,18:00-19:00,33861.4,736203.2
1891,2019-08-17T00:00:00.0000000,19:00-20:00,34679.0,736203.2
1892,2019-08-17T00:00:00.0000000,20:00-21:00,34911.6,736203.2
1893,2019-08-17T00:00:00.0000000,21:00-22:00,35177.4,736203.2
1894,2019-08-17T00:00:00.0000000,22:00-23:00,33798.3,736203.2
1895,2019-08-17T00:00:00.0000000,23:00-24:00,30105.2,736203.2
1896,2019-08-18T00:00:00.0000000,00:00-01:00,27349.0,743852.7
1897,2019-08-18T00:00:00.0000000,01:00-02:00,26781.5,743852.7
1898,2019-08-18T00:00:00.0000000,02:00-03:00,26448.1,743852.7
1899,2019-08-18T00:00:00.0000000,03:00-04:00,26437.0,743852.7
1900,2019-08-18T00:00:00.0000000,04:00-05:00,26754.1,743852.7
1901,2019-08-18T00:00:00.0000000,05:00-06:00,28202.5,743852.7
1902,2019-08-18T00:00:00.0000000,06:00-07:00,32477.6,743852.7
1903,2019-08-18T00:00:00.0000000,07:00-08:00,37260.7,743852.7
1904,2019-08-18T00:00:00.0000000,08:00-09:00,38452.6,743852.7
1905,2019-08-18T00:00:00.0000000,09:00-10:00,37463.0,743852.7
1906,2019-08-18T00:00:00.0000000,10:00-11:00,36857.9,743852.7
1907,2019-08-18T00:00:00.0000000,11:00-12:00,36522.7,743852.7
