,Date,Timespan,Value,Base,Peak
4746,2019-12-15T00:00:00.0000000,17:00-18:00,35.06,14.7529,17.4208
4747,2019-12-15T00:00:00.0000000,18:00-19:00,33.12,14.7529,17.4208
4748,2019-12-15T00:00:00.0000000,19:00-20:00,36.96,14.7529,17.4208
4749,2019-12-15T00:00:00.0000000,20:00-21:00,35.62,14.7529,17.4208
4750,2019-12-15T00:00:00.0000000,21:00-22:00,29.7,14.7529,17.4208
4751,2019-12-15T00:00:00.0000000,22:00-23:00,32.92,14.7529,17.4208
4752,2019-12-16T00:00:00.0000000,23:00-24:00,30.02,41.2133,46.565
4753,2019-12-16T00:00:00.0000000,00:00-01:00,29.9,41.2133,46.565
4754,2019-12-16T00:00:00.0000000,01:00-02:00,30.31,41.2133,46.565
4755,2019-12-16T00:00:00.0000000,02:00-03:00,30.91,41.2133,46.565
4756,2019-12-16T00:00:00.0000000,03:00-04:00,29.49,41.2133,46.565
4757,2019-12-16T00:00:00.0000000,04:00-05:00,29.19,41.2133,46.565
4758,2019-12-16T00:00:00.0000000,05:00-06:00,31.9,41.2133,46.565
4759,2019-12-16T00:00:00.0000000,06:00-07:00,39.77,41.2133,46.565
4760,2019-12-16T00:00:00.0000000,07:00-08:00,50.1,41.2133,46.565
4761,2019-12-16T00:00:00.0000000,08:00-09:00,45.33,41.2133,46.565
4762,2019-12-16T00:00:00.0000000,09:00-10:00,43.0,41.2133,46.565
4763,2019-12-16T00:00:00.0000000,10:00-11:00,42.28,41.2133,46.565
4764,2019-12-16T00:00:00.0000000,11:00-12:00,42.86,41.2133,46.565
4765,2019-12-16T00:00:00.0000000,12:00-13:00,42.9,41.2133,46.565
4766,2019-12-16T00:00:00.0000000,13:00-14:00,45.25,41.2133,46.565
4767,2019-12-16T00:00:00.0000000,14:00-15:00,46.62,41.2133,46.565
4768,2019-12-16T00:00:00.0000000,15:00-16:00,47.8,41.2133,46.565
4769,2019-12-16T00:00:00.0000000,16:00-17:00,50.09,41.2133,46.565
4770,2019-12-16T00:00:00.0000000,17:00-18:00,52.01,41.2133,46.565
4771,2019-12-16T00:00:00.0000000,18:00-19:00,51.96,41.2133,46.565
4772,2019-12-16T00:00:00.0000000,19:00-20:00,48.68,41.2133,46.565
4773,2019-12-16T00:00:00.0000000,20:00-21:00,43.94,41.2133,46.565
4774,2019-12-16T00:00:00.0000000,21:00-22:00,40.58,41.2133,46.565
4775,2019-12-16T00:00:00.0000000,22:00-23:00,38.25,41.2133,46.565
4776,2019-12-17T00:00:00.0000000,23:00-24:00,36.0,37.315,41.7408
4777,2019-12-17T00:00:00.0000000,00:00-01:00,32.71,37.315,41.7408
4778,2019-12-17T00:00:00.0000000,01:00-02:00,31.9,37.315,41.7408
4779,2019-12-17T00:00:00.0000000,02:00-03:00,30.5,37.315,41.7408
4780,2019-12-17T00:00:00.0000000,03:00-04:00,29.19,37.315,41.7408
4781,2019-12-17T00:00:00.0000000,04:00-05:00,29.4,37.315,41.7408
4782,2019-12-17T00:00:00.0000000,05:00-06:00,31.43,37.315,41.7408
4783,2019-12-17T00:00:00.0000000,06:00-07:00,36.57,37.315,41.7408
4784,2019-12-17T00:00:00.0000000,07:00-08:00,44.56,37.315,41.7408
4785,2019-12-17T00:00:00.0000000,08:00-09:00,49.5,37.315,41.7408
4786,2019-12-17T00:00:00.0000000,09:00-10:00,43.04,37.315,41.7408
4787,2019-12-17T00:00:00.0000000,10:00-11:00,41.02,37.315,41.7408
4788,2019-12-17T00:00:00.0000000,11:00-12:00,39.28,37.315,41.7408
4789,2019-12-17T00:00:00.0000000,12:00-13:00,39.69,37.315,41.7408
4790,2019-12-17T00:00:00.0000000,13:00-14:00,39.89,37.315,41.7408
4791,2019-12-17T00:00:00.0000000,14:00-15:00,40.57,37.315,41.7408
4792,2019-12-17T00:00:00.0000000,15:00-16:00,43.26,37.315,41.7408
4793,2019-12-17T00:00:00.0000000,16:00-17:00,43.31,37.315,41.7408
4794,2019-12-17T00:00:00.0000000,17:00-18:00,43.56,37.315,41.7408
4795,2019-12-17T00:00:00.0000000,18:00-19:00,39.81,37.315,41.7408
4796,2019-12-17T00:00:00.0000000,19:00-20:00,37.96,37.315,41.7408
4797,2019-12-17T00:00:00.0000000,20:00-21:00,35.35,37.315,41.7408
4798,2019-12-17T00:00:00.0000000,21:00-22:00,33.83,37.315,41.7408
4799,2019-12-17T00:00:00.0000000,22:00-23:00,30.76,37.315,41.7408
4800,2019-12-18T00:00:00.0000000,23:00-24:00,28.47,40.3696,48.2125
4801,2019-12-18T00:00:00.0000000,00:00-01:00,22.66,40.3696,48.2125
4802,2019-12-18T00:00:00.0000000,01:00-02:00,25.64,40.3696,48.2125
4803,2019-12-18T00:00:00.0000000,02:00-03:00,26.47,40.3696,48.2125
4804,2019-12-18T00:00:00.0000000,03:00-04:00,26.06,40.3696,48.2125
4805,2019-12-18T00:00:00.0000000,04:00-05:00,28.39,40.3696,48.2125
4806,2019-12-18T00:00:00.0000000,05:00-06:00,30.47,40.3696,48.2125
4807,2019-12-18T00:00:00.0000000,06:00-07:00,36.62,40.3696,48.2125
4808,2019-12-18T00:00:00.0000000,07:00-08:00,42.74,40.3696,48.2125
4809,2019-12-18T00:00:00.0000000,08:00-09:00,47.7,40.3696,48.2125
4810,2019-12-18T00:00:00.0000000,09:00-10:00,46.08,40.3696,48.2125
4811,2019-12-18T00:00:00.0000000,10:00-11:00,44.92,40.3696,48.2125
4812,2019-12-18T00:00:00.0000000,11:00-12:00,48.16,40.3696,48.2125
4813,2019-12-18T00:00:00.0000000,12:00-13:00,46.47,40.3696,48.2125
4814,2019-12-18T00:00:00.0000000,13:00-14:00,46.82,40.3696,48.2125
4815,2019-12-18T00:00:00.0000000,14:00-15:00,47.9,40.3696,48.2125
4816,2019-12-18T00:00:00.0000000,15:00-16:00,48.01,40.3696,48.2125
4817,2019-12-18T00:00:00.0000000,16:00-17:00,51.0,40.3696,48.2125
4818,2019-12-18T00:00:00.0000000,17:00-18:00,54.19,40.3696,48.2125
4819,2019-12-18T00:00:00.0000000,18:00-19:00,51.0,40.3696,48.2125
4820,2019-12-18T00:00:00.0000000,19:00-20:00,46.3,40.3696,48.2125
4821,2019-12-18T00:00:00.0000000,20:00-21:00,43.85,40.3696,48.2125
4822,2019-12-18T00:00:00.0000000,21:00-22:00,39.15,40.3696,48.2125
4823,2019-12-18T00:00:00.0000000,22:00-23:00,35.9,40.3696,48.2125
4824,2019-12-19T00:00:00.0000000,23:00-24:00,32.37,34.7842,39.2867
4825,2019-12-19T00:00:00.0000000,00:00-01:00,29.08,34.7842,39.2867
4826,2019-12-19T00:00:00.0000000,01:00-02:00,26.41,34.7842,39.2867
4827,2019-12-19T00:00:00.0000000,02:00-03:00,26.72,34.7842,39.2867
4828,2019-12-19T00:00:00.0000000,03:00-04:00,24.8,34.7842,39.2867
4829,2019-12-19T00:00:00.0000000,04:00-05:00,26.17,34.7842,39.2867
4830,2019-12-19T00:00:00.0000000,05:00-06:00,27.42,34.7842,39.2867
4831,2019-12-19T00:00:00.0000000,06:00-07:00,31.58,34.7842,39.2867
4832,2019-12-19T00:00:00.0000000,07:00-08:00,40.0,34.7842,39.2867
4833,2019-12-19T00:00:00.0000000,08:00-09:00,42.95,34.7842,39.2867
4834,2019-12-19T00:00:00.0000000,09:00-10:00,39.95,34.7842,39.2867
4835,2019-12-19T00:00:00.0000000,10:00-11:00,38.07,34.7842,39.2867
4836,2019-12-19T00:00:00.0000000,11:00-12:00,38.33,34.7842,39.2867
4837,2019-12-19T00:00:00.0000000,12:00-13:00,37.47,34.7842,39.2867
4838,2019-12-19T00:00:00.0000000,13:00-14:00,37.67,34.7842,39.2867
4839,2019-12-19T00:00:00.0000000,14:00-15:00,38.21,34.7842,39.2867
4840,2019-12-19T00:00:00.0000000,15:00-16:00,38.86,34.7842,39.2867
4841,2019-12-19T00:00:00.0000000,16:00-17:00,40.66,34.7842,39.2867
4842,2019-12-19T00:00:00.0000000,17:00-18:00,40.31,34.7842,39.2867
4843,2019-12-19T00:00:00.0000000,18:00-19:00,39.91,34.7842,39.2867
4844,2019-12-19T00:00:00.0000000,19:00-20:00,39.05,34.7842,39.2867
4845,2019-12-19T00:00:00.0000000,20:00-21:00,35.72,34.7842,39.2867
4846,2019-12-19T00:00:00.0000000,21:00-22:00,35.17,34.7842,39.2867
4847,2019-12-19T00:00:00.0000000,22:00-23:00,33.05,34.7842,39.2867
4848,2019-12-20T00:00:00.0000000,23:00-24:00,27.26,29.47,32.3125
4849,2019-12-20T00:00:00.0000000,00:00-01:00,26.56,29.47,32.3125
4850,2019-12-20T00:00:00.0000000,01:00-02:00,25.96,29.47,32.3125
4851,2019-12-20T00:00:00.0000000,02:00-03:00,23.38,29.47,32.3125
4852,2019-12-20T00:00:00.0000000,03:00-04:00,19.01,29.47,32.3125
4853,2019-12-20T00:00:00.0000000,04:00-05:00,24.59,29.47,32.3125
4854,2019-12-20T00:00:00.0000000,05:00-06:00,25.13,29.47,32.3125
4855,2019-12-20T00:00:00.0000000,06:00-07:00,26.99,29.47,32.3125
4856,2019-12-20T00:00:00.0000000,07:00-08:00,32.64,29.47,32.3125
4857,2019-12-20T00:00:00.0000000,08:00-09:00,35.43,29.47,32.3125
4858,2019-12-20T00:00:00.0000000,09:00-10:00,33.11,29.47,32.3125
4859,2019-12-20T00:00:00.0000000,10:00-11:00,30.75,29.47,32.3125
4860,2019-12-20T00:00:00.0000000,11:00-12:00,30.19,29.47,32.3125
4861,2019-12-20T00:00:00.0000000,12:00-13:00,28.26,29.47,32.3125
4862,2019-12-20T00:00:00.0000000,13:00-14:00,27.11,29.47,32.3125
4863,2019-12-20T00:00:00.0000000,14:00-15:00,27.18,29.47,32.3125
4864,2019-12-20T00:00:00.0000000,15:00-16:00,30.39,29.47,32.3125
4865,2019-12-20T00:00:00.0000000,16:00-17:00,33.56,29.47,32.3125
4866,2019-12-20T00:00:00.0000000,17:00-18:00,37.29,29.47,32.3125
4867,2019-12-20T00:00:00.0000000,18:00-19:00,37.48,29.47,32.3125
4868,2019-12-20T00:00:00.0000000,19:00-20:00,37.0,29.47,32.3125
4869,2019-12-20T00:00:00.0000000,20:00-21:00,34.01,29.47,32.3125
4870,2019-12-20T00:00:00.0000000,21:00-22:00,27.41,29.47,32.3125
4871,2019-12-20T00:00:00.0000000,22:00-23:00,27.0,29.47,32.3125
4872,2019-12-21T00:00:00.0000000,23:00-24:00,26.85,28.1571,36.7775
4873,2019-12-21T00:00:00.0000000,00:00-01:00,18.22,28.1571,36.7775
4874,2019-12-21T00:00:00.0000000,01:00-02:00,13.74,28.1571,36.7775
4875,2019-12-21T00:00:00.0000000,02:00-03:00,10.0,28.1571,36.7775
4876,2019-12-21T00:00:00.0000000,03:00-04:00,9.24,28.1571,36.7775
4877,2019-12-21T00:00:00.0000000,04:00-05:00,8.04,28.1571,36.7775
4878,2019-12-21T00:00:00.0000000,05:00-06:00,12.99,28.1571,36.7775
4879,2019-12-21T00:00:00.0000000,06:00-07:00,21.42,28.1571,36.7775
4880,2019-12-21T00:00:00.0000000,07:00-08:00,27.53,28.1571,36.7775
4881,2019-12-21T00:00:00.0000000,08:00-09:00,31.41,28.1571,36.7775
4882,2019-12-21T00:00:00.0000000,09:00-10:00,35.9,28.1571,36.7775
4883,2019-12-21T00:00:00.0000000,10:00-11:00,35.97,28.1571,36.7775
4884,2019-12-21T00:00:00.0000000,11:00-12:00,36.01,28.1571,36.7775
4885,2019-12-21T00:00:00.0000000,12:00-13:00,36.1,28.1571,36.7775
4886,2019-12-21T00:00:00.0000000,13:00-14:00,35.96,28.1571,36.7775
4887,2019-12-21T00:00:00.0000000,14:00-15:00,36.23,28.1571,36.7775
4888,2019-12-21T00:00:00.0000000,15:00-16:00,37.03,28.1571,36.7775
4889,2019-12-21T00:00:00.0000000,16:00-17:00,39.84,28.1571,36.7775
4890,2019-12-21T00:00:00.0000000,17:00-18:00,42.2,28.1571,36.7775
4891,2019-12-21T00:00:00.0000000,18:00-19:00,37.76,28.1571,36.7775
4892,2019-12-21T00:00:00.0000000,19:00-20:00,36.92,28.1571,36.7775
4893,2019-12-21T00:00:00.0000000,20:00-21:00,31.98,28.1571,36.7775
4894,2019-12-21T00:00:00.0000000,21:00-22:00,30.22,28.1571,36.7775
4895,2019-12-21T00:00:00.0000000,22:00-23:00,28.02,28.1571,36.7775
4896,2019-12-22T00:00:00.0000000,23:00-24:00,23.04,26.5142,36.5067
4897,2019-12-22T00:00:00.0000000,00:00-01:00,18.43,26.5142,36.5067
4898,2019-12-22T00:00:00.0000000,01:00-02:00,8.55,26.5142,36.5067
4899,2019-12-22T00:00:00.0000000,02:00-03:00,12.2,26.5142,36.5067
4900,2019-12-22T00:00:00.0000000,03:00-04:00,5.77,26.5142,36.5067
4901,2019-12-22T00:00:00.0000000,04:00-05:00,4.5,26.5142,36.5067
4902,2019-12-22T00:00:00.0000000,05:00-06:00,6.72,26.5142,36.5067
4903,2019-12-22T00:00:00.0000000,06:00-07:00,9.37,26.5142,36.5067
4904,2019-12-22T00:00:00.0000000,07:00-08:00,19.48,26.5142,36.5067
4905,2019-12-22T00:00:00.0000000,08:00-09:00,28.07,26.5142,36.5067
4906,2019-12-22T00:00:00.0000000,09:00-10:00,33.04,26.5142,36.5067
4907,2019-12-22T00:00:00.0000000,10:00-11:00,35.64,26.5142,36.5067
4908,2019-12-22T00:00:00.0000000,11:00-12:00,37.6,26.5142,36.5067
4909,2019-12-22T00:00:00.0000000,12:00-13:00,37.54,26.5142,36.5067
4910,2019-12-22T00:00:00.0000000,13:00-14:00,37.08,26.5142,36.5067
4911,2019-12-22T00:00:00.0000000,14:00-15:00,37.33,26.5142,36.5067
4912,2019-12-22T00:00:00.0000000,15:00-16:00,37.09,26.5142,36.5067
4913,2019-12-22T00:00:00.0000000,16:00-17:00,39.01,26.5142,36.5067
4914,2019-12-22T00:00:00.0000000,17:00-18:00,40.0,26.5142,36.5067
4915,2019-12-22T00:00:00.0000000,18:00-19:00,38.68,26.5142,36.5067
4916,2019-12-22T00:00:00.0000000,19:00-20:00,37.0,26.5142,36.5067
4917,2019-12-22T00:00:00.0000000,20:00-21:00,34.77,26.5142,36.5067
4918,2019-12-22T00:00:00.0000000,21:00-22:00,31.79,26.5142,36.5067
4919,2019-12-22T00:00:00.0000000,22:00-23:00,28.01,26.5142,36.5067
4920,2019-12-23T00:00:00.0000000,23:00-24:00,18.67,24.555,36.3742
4921,2019-12-23T00:00:00.0000000,00:00-01:00,7.05,24.555,36.3742
4922,2019-12-23T00:00:00.0000000,01:00-02:00,-0.06,24.555,36.3742
4923,2019-12-23T00:00:00.0000000,02:00-03:00,-4.56,24.555,36.3742
4924,2019-12-23T00:00:00.0000000,03:00-04:00,-6.67,24.555,36.3742
4925,2019-12-23T00:00:00.0000000,04:00-05:00,-5.33,24.555,36.3742
4926,2019-12-23T00:00:00.0000000,05:00-06:00,2.17,24.555,36.3742
4927,2019-12-23T00:00:00.0000000,06:00-07:00,22.87,24.555,36.3742
4928,2019-12-23T00:00:00.0000000,07:00-08:00,30.6,24.555,36.3742
4929,2019-12-23T00:00:00.0000000,08:00-09:00,35.03,24.555,36.3742
4930,2019-12-23T00:00:00.0000000,09:00-10:00,37.01,24.555,36.3742
4931,2019-12-23T00:00:00.0000000,10:00-11:00,36.52,24.555,36.3742
4932,2019-12-23T00:00:00.0000000,11:00-12:00,34.04,24.555,36.3742
4933,2019-12-23T00:00:00.0000000,12:00-13:00,32.72,24.555,36.3742
4934,2019-12-23T00:00:00.0000000,13:00-14:00,30.83,24.555,36.3742
4935,2019-12-23T00:00:00.0000000,14:00-15:00,35.9,24.555,36.3742
4936,2019-12-23T00:00:00.0000000,15:00-16:00,37.42,24.555,36.3742
4937,2019-12-23T00:00:00.0000000,16:00-17:00,37.18,24.555,36.3742
4938,2019-12-23T00:00:00.0000000,17:00-18:00,40.0,24.555,36.3742
4939,2019-12-23T00:00:00.0000000,18:00-19:00,40.93,24.555,36.3742
4940,2019-12-23T00:00:00.0000000,19:00-20:00,38.91,24.555,36.3742
4941,2019-12-23T00:00:00.0000000,20:00-21:00,35.98,24.555,36.3742
4942,2019-12-23T00:00:00.0000000,21:00-22:00,29.26,24.555,36.3742
4943,2019-12-23T00:00:00.0000000,22:00-23:00,27.31,24.555,36.3742
4944,2019-12-24T00:00:00.0000000,23:00-24:00,14.21,20.6004,33.2817
4945,2019-12-24T00:00:00.0000000,00:00-01:00,0.65,20.6004,33.2817
4946,2019-12-24T00:00:00.0000000,01:00-02:00,-2.7,20.6004,33.2817
4947,2019-12-24T00:00:00.0000000,02:00-03:00,-4.9,20.6004,33.2817
4948,2019-12-24T00:00:00.0000000,03:00-04:00,-7.12,20.6004,33.2817
4949,2019-12-24T00:00:00.0000000,04:00-05:00,-4.81,20.6004,33.2817
4950,2019-12-24T00:00:00.0000000,05:00-06:00,-1.52,20.6004,33.2817
4951,2019-12-24T00:00:00.0000000,06:00-07:00,-2.87,20.6004,33.2817
4952,2019-12-24T00:00:00.0000000,07:00-08:00,14.97,20.6004,33.2817
4953,2019-12-24T00:00:00.0000000,08:00-09:00,25.45,20.6004,33.2817
4954,2019-12-24T00:00:00.0000000,09:00-10:00,29.54,20.6004,33.2817
4955,2019-12-24T00:00:00.0000000,10:00-11:00,30.66,20.6004,33.2817
4956,2019-12-24T00:00:00.0000000,11:00-12:00,30.71,20.6004,33.2817
4957,2019-12-24T00:00:00.0000000,12:00-13:00,30.94,20.6004,33.2817
4958,2019-12-24T00:00:00.0000000,13:00-14:00,31.63,20.6004,33.2817
4959,2019-12-24T00:00:00.0000000,14:00-15:00,34.97,20.6004,33.2817
4960,2019-12-24T00:00:00.0000000,15:00-16:00,37.17,20.6004,33.2817
4961,2019-12-24T00:00:00.0000000,16:00-17:00,37.77,20.6004,33.2817
4962,2019-12-24T00:00:00.0000000,17:00-18:00,40.0,20.6004,33.2817
4963,2019-12-24T00:00:00.0000000,18:00-19:00,36.51,20.6004,33.2817
4964,2019-12-24T00:00:00.0000000,19:00-20:00,34.03,20.6004,33.2817
4965,2019-12-24T00:00:00.0000000,20:00-21:00,28.44,20.6004,33.2817
4966,2019-12-24T00:00:00.0000000,21:00-22:00,27.91,20.6004,33.2817
4967,2019-12-24T00:00:00.0000000,22:00-23:00,27.06,20.6004,33.2817
4968,2019-12-25T00:00:00.0000000,23:00-24:00,19.92,27.0629,32.6508
4969,2019-12-25T00:00:00.0000000,00:00-01:00,22.96,27.0629,32.6508
4970,2019-12-25T00:00:00.0000000,01:00-02:00,19.55,27.0629,32.6508
4971,2019-12-25T00:00:00.0000000,02:00-03:00,15.84,27.0629,32.6508
4972,2019-12-25T00:00:00.0000000,03:00-04:00,11.96,27.0629,32.6508
4973,2019-12-25T00:00:00.0000000,04:00-05:00,10.07,27.0629,32.6508
4974,2019-12-25T00:00:00.0000000,05:00-06:00,16.67,27.0629,32.6508
4975,2019-12-25T00:00:00.0000000,06:00-07:00,10.1,27.0629,32.6508
4976,2019-12-25T00:00:00.0000000,07:00-08:00,17.81,27.0629,32.6508
4977,2019-12-25T00:00:00.0000000,08:00-09:00,26.26,27.0629,32.6508
4978,2019-12-25T00:00:00.0000000,09:00-10:00,32.69,27.0629,32.6508
4979,2019-12-25T00:00:00.0000000,10:00-11:00,31.25,27.0629,32.6508
4980,2019-12-25T00:00:00.0000000,11:00-12:00,32.48,27.0629,32.6508
4981,2019-12-25T00:00:00.0000000,12:00-13:00,30.58,27.0629,32.6508
4982,2019-12-25T00:00:00.0000000,13:00-14:00,29.29,27.0629,32.6508
4983,2019-12-25T00:00:00.0000000,14:00-15:00,30.16,27.0629,32.6508
4984,2019-12-25T00:00:00.0000000,15:00-16:00,35.0,27.0629,32.6508
4985,2019-12-25T00:00:00.0000000,16:00-17:00,35.87,27.0629,32.6508
4986,2019-12-25T00:00:00.0000000,17:00-18:00,36.84,27.0629,32.6508
4987,2019-12-25T00:00:00.0000000,18:00-19:00,36.08,27.0629,32.6508
4988,2019-12-25T00:00:00.0000000,19:00-20:00,35.31,27.0629,32.6508
4989,2019-12-25T00:00:00.0000000,20:00-21:00,32.85,27.0629,32.6508
4990,2019-12-25T00:00:00.0000000,21:00-22:00,33.58,27.0629,32.6508
4991,2019-12-25T00:00:00.0000000,22:00-23:00,34.22,27.0629,32.6508
4992,2019-12-26T00:00:00.0000000,23:00-24:00,32.09,33.4908,37.1858
4993,2019-12-26T00:00:00.0000000,00:00-01:00,27.68,33.4908,37.1858
4994,2019-12-26T00:00:00.0000000,01:00-02:00,26.03,33.4908,37.1858
4995,2019-12-26T00:00:00.0000000,02:00-03:00,26.02,33.4908,37.1858
4996,2019-12-26T00:00:00.0000000,03:00-04:00,25.2,33.4908,37.1858
4997,2019-12-26T00:00:00.0000000,04:00-05:00,25.92,33.4908,37.1858
4998,2019-12-26T00:00:00.0000000,05:00-06:00,28.03,33.4908,37.1858
4999,2019-12-26T00:00:00.0000000,06:00-07:00,27.01,33.4908,37.1858
5000,2019-12-26T00:00:00.0000000,07:00-08:00,26.71,33.4908,37.1858
5001,2019-12-26T00:00:00.0000000,08:00-09:00,29.96,33.4908,37.1858
5002,2019-12-26T00:00:00.0000000,09:00-10:00,34.44,33.4908,37.1858
5003,2019-12-26T00:00:00.0000000,10:00-11:00,34.95,33.4908,37.1858
5004,2019-12-26T00:00:00.0000000,11:00-12:00,35.65,33.4908,37.1858
5005,2019-12-26T00:00:00.0000000,12:00-13:00,35.65,33.4908,37.1858
5006,2019-12-26T00:00:00.0000000,13:00-14:00,34.87,33.4908,37.1858
5007,2019-12-26T00:00:00.0000000,14:00-15:00,36.69,33.4908,37.1858
5008,2019-12-26T00:00:00.0000000,15:00-16:00,38.34,33.4908,37.1858
5009,2019-12-26T00:00:00.0000000,16:00-17:00,39.63,33.4908,37.1858
5010,2019-12-26T00:00:00.0000000,17:00-18:00,42.49,33.4908,37.1858
5011,2019-12-26T00:00:00.0000000,18:00-19:00,42.64,33.4908,37.1858
5012,2019-12-26T00:00:00.0000000,19:00-20:00,40.92,33.4908,37.1858
5013,2019-12-26T00:00:00.0000000,20:00-21:00,37.24,33.4908,37.1858
5014,2019-12-26T00:00:00.0000000,21:00-22:00,36.7,33.4908,37.1858
5015,2019-12-26T00:00:00.0000000,22:00-23:00,36.36,33.4908,37.1858
5016,2019-12-27T00:00:00.0000000,23:00-24:00,34.65,37.7858,42.5792
5017,2019-12-27T00:00:00.0000000,00:00-01:00,31.17,37.7858,42.5792
5018,2019-12-27T00:00:00.0000000,01:00-02:00,30.02,37.7858,42.5792
5019,2019-12-27T00:00:00.0000000,02:00-03:00,28.67,37.7858,42.5792
5020,2019-12-27T00:00:00.0000000,03:00-04:00,28.7,37.7858,42.5792
5021,2019-12-27T00:00:00.0000000,04:00-05:00,29.19,37.7858,42.5792
5022,2019-12-27T00:00:00.0000000,05:00-06:00,31.03,37.7858,42.5792
5023,2019-12-27T00:00:00.0000000,06:00-07:00,33.1,37.7858,42.5792
5024,2019-12-27T00:00:00.0000000,07:00-08:00,38.89,37.7858,42.5792
5025,2019-12-27T00:00:00.0000000,08:00-09:00,38.55,37.7858,42.5792
5026,2019-12-27T00:00:00.0000000,09:00-10:00,40.0,37.7858,42.5792
5027,2019-12-27T00:00:00.0000000,10:00-11:00,40.0,37.7858,42.5792
5028,2019-12-27T00:00:00.0000000,11:00-12:00,40.47,37.7858,42.5792
5029,2019-12-27T00:00:00.0000000,12:00-13:00,40.13,37.7858,42.5792
5030,2019-12-27T00:00:00.0000000,13:00-14:00,40.36,37.7858,42.5792
5031,2019-12-27T00:00:00.0000000,14:00-15:00,42.08,37.7858,42.5792
5032,2019-12-27T00:00:00.0000000,15:00-16:00,44.92,37.7858,42.5792
5033,2019-12-27T00:00:00.0000000,16:00-17:00,46.34,37.7858,42.5792
5034,2019-12-27T00:00:00.0000000,17:00-18:00,49.23,37.7858,42.5792
5035,2019-12-27T00:00:00.0000000,18:00-19:00,44.88,37.7858,42.5792
5036,2019-12-27T00:00:00.0000000,19:00-20:00,43.99,37.7858,42.5792
5037,2019-12-27T00:00:00.0000000,20:00-21:00,39.52,37.7858,42.5792
5038,2019-12-27T00:00:00.0000000,21:00-22:00,36.67,37.7858,42.5792
5039,2019-12-27T00:00:00.0000000,22:00-23:00,35.38,37.7858,42.5792
5040,2019-12-28T00:00:00.0000000,23:00-24:00,33.57,34.2813,37.4192
5041,2019-12-28T00:00:00.0000000,00:00-01:00,30.17,34.2813,37.4192
5042,2019-12-28T00:00:00.0000000,01:00-02:00,29.5,34.2813,37.4192
5043,2019-12-28T00:00:00.0000000,02:00-03:00,29.39,34.2813,37.4192
5044,2019-12-28T00:00:00.0000000,03:00-04:00,28.12,34.2813,37.4192
5045,2019-12-28T00:00:00.0000000,04:00-05:00,28.41,34.2813,37.4192
5046,2019-12-28T00:00:00.0000000,05:00-06:00,27.4,34.2813,37.4192
5047,2019-12-28T00:00:00.0000000,06:00-07:00,29.17,34.2813,37.4192
5048,2019-12-28T00:00:00.0000000,07:00-08:00,31.63,34.2813,37.4192
5049,2019-12-28T00:00:00.0000000,08:00-09:00,34.61,34.2813,37.4192
5050,2019-12-28T00:00:00.0000000,09:00-10:00,36.82,34.2813,37.4192
5051,2019-12-28T00:00:00.0000000,10:00-11:00,35.61,34.2813,37.4192
5052,2019-12-28T00:00:00.0000000,11:00-12:00,35.05,34.2813,37.4192
5053,2019-12-28T00:00:00.0000000,12:00-13:00,34.7,34.2813,37.4192
5054,2019-12-28T00:00:00.0000000,13:00-14:00,33.78,34.2813,37.4192
5055,2019-12-28T00:00:00.0000000,14:00-15:00,34.91,34.2813,37.4192
5056,2019-12-28T00:00:00.0000000,15:00-16:00,35.86,34.2813,37.4192
5057,2019-12-28T00:00:00.0000000,16:00-17:00,39.86,34.2813,37.4192
5058,2019-12-28T00:00:00.0000000,17:00-18:00,40.79,34.2813,37.4192
5059,2019-12-28T00:00:00.0000000,18:00-19:00,43.75,34.2813,37.4192
5060,2019-12-28T00:00:00.0000000,19:00-20:00,43.29,34.2813,37.4192
5061,2019-12-28T00:00:00.0000000,20:00-21:00,39.62,34.2813,37.4192
5062,2019-12-28T00:00:00.0000000,21:00-22:00,35.39,34.2813,37.4192
5063,2019-12-28T00:00:00.0000000,22:00-23:00,34.75,34.2813,37.4192
5064,2019-12-29T00:00:00.0000000,23:00-24:00,30.17,30.2033,33.3417
5065,2019-12-29T00:00:00.0000000,00:00-01:00,30.6,30.2033,33.3417
5066,2019-12-29T00:00:00.0000000,01:00-02:00,28.1,30.2033,33.3417
5067,2019-12-29T00:00:00.0000000,02:00-03:00,26.92,30.2033,33.3417
5068,2019-12-29T00:00:00.0000000,03:00-04:00,22.85,30.2033,33.3417
5069,2019-12-29T00:00:00.0000000,04:00-05:00,20.97,30.2033,33.3417
5070,2019-12-29T00:00:00.0000000,05:00-06:00,21.31,30.2033,33.3417
5071,2019-12-29T00:00:00.0000000,06:00-07:00,22.72,30.2033,33.3417
5072,2019-12-29T00:00:00.0000000,07:00-08:00,25.1,30.2033,33.3417
5073,2019-12-29T00:00:00.0000000,08:00-09:00,27.52,30.2033,33.3417
5074,2019-12-29T00:00:00.0000000,09:00-10:00,30.04,30.2033,33.3417
5075,2019-12-29T00:00:00.0000000,10:00-11:00,30.68,30.2033,33.3417
5076,2019-12-29T00:00:00.0000000,11:00-12:00,30.99,30.2033,33.3417
5077,2019-12-29T00:00:00.0000000,12:00-13:00,32.03,30.2033,33.3417
5078,2019-12-29T00:00:00.0000000,13:00-14:00,30.61,30.2033,33.3417
5079,2019-12-29T00:00:00.0000000,14:00-15:00,30.8,30.2033,33.3417
